NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,주소,경도,위도
11,서울특별시 강서구 마곡동,1360,1360,0,마곡승윤노블리안아파트,84.97,201412,31,"30,000",8,2008,방화대로44길 42,서울특별시 강서구 마곡동 1360,126.81765599351,37.5713604871978
12,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",84.97,201412,31,"59,900",13,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
13,서울특별시 강서구 등촌동,688,688,0,주공3,58.14,201412,31,"29,950",5,1995,강서로56나길 37,서울특별시 강서구 등촌동 688,126.841111422493,37.5616418349754
14,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),34.44,201412,31,"15,500",8,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
15,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",84.97,201412,30,"57,000",11,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
16,서울특별시 강서구 가양동,1490,1490,0,가양도시개발9-2단지,39.6,201412,30,"21,000",15,1993,허준로 234,서울특별시 강서구 가양동 1490,126.863532908859,37.5587212796979
17,서울특별시 강서구 등촌동,631-9,631,9,대동황토방,59.94,201412,30,"26,500",1,2000,공항대로59길 103,서울특별시 강서구 등촌동 631-9,126.862254058442,37.5559200375489
18,서울특별시 강서구 방화동,819,819,0,개화,101.86,201412,30,"37,000",2,1994,금낭화로 167,서울특별시 강서구 방화동 819,126.812541288959,37.5807528992991
19,서울특별시 강서구 염창동,246-23,246,23,극동,59.9,201412,30,"27,500",17,2000,양천로69길 18,서울특별시 강서구 염창동 246-23,126.871230814305,37.5529480482854
20,서울특별시 강서구 화곡동,1157,1157,0,길성그랑프리텔,73.84,201412,30,"25,000",3,2005,우장산로 82,서울특별시 강서구 화곡동 1157,126.845068499251,37.5523011467784
21,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,103.92,201412,30,"47,400",4,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
22,서울특별시 강서구 염창동,258-1,258,1,동아3,59.7,201412,30,"30,000",9,1999,양천로 731,서울특별시 강서구 염창동 258-1,126.877425235008,37.5501995704814
23,서울특별시 강서구 화곡동,1139,1139,0,초록,59.34,201412,30,"27,200",10,1998,강서로45다길 30-27,서울특별시 강서구 화곡동 1139,126.833623087174,37.545684414842
24,서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,59.94,201412,30,"45,800",18,2005,공항대로75길 17,서울특별시 강서구 염창동 281-22,126.873143646461,37.5481830295131
25,서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,201412,30,"43,400",2,2005,양천로75길 19,서울특별시 강서구 염창동 299,126.874542960241,37.5512518819948
26,서울특별시 강서구 가양동,1497,1497,0,가양1차보람더하임,66.37,201412,30,"27,400",2,2006,양천로53길 66,서울특별시 강서구 가양동 1497,126.848570476197,37.567131942386
27,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",59.98,201412,30,"43,500",6,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
28,서울특별시 강서구 등촌동,632-2,632,2,태영,59.97,201412,29,"28,000",11,1998,양천로 590,서울특별시 강서구 등촌동 632-2,126.864090588329,37.5557025027625
29,서울특별시 강서구 등촌동,688,688,0,주공3,58.14,201412,29,"26,800",2,1995,강서로56나길 37,서울특별시 강서구 등촌동 688,126.841111422493,37.5616418349754
30,서울특별시 강서구 염창동,292,292,0,동아,59.97,201412,29,"28,000",13,1998,양천로69길 58,서울특별시 강서구 염창동 292,126.873119215493,37.5548515573392
31,서울특별시 강서구 염창동,246-23,246,23,극동,59.9,201412,29,"27,750",15,2000,양천로69길 18,서울특별시 강서구 염창동 246-23,126.871230814305,37.5529480482854
32,서울특별시 강서구 마곡동,1577,1577,0,마곡나루경남아파트,84.99,201412,29,"35,000",10,1991,양천로30길 108,서울특별시 강서구 마곡동 1577,126.822338113508,37.5680972870618
33,서울특별시 강서구 가양동,1485,1485,0,가양6단지,49.5,201412,29,"24,800",7,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
34,서울특별시 강서구 염창동,306,306,0,염창힐스테이트,84.551,201412,29,"46,000",2,2009,양천로73길 24,서울특별시 강서구 염창동 306,126.873552523552,37.551385614756
35,서울특별시 강서구 마곡동,716,716,0,한솔솔파크,59.81,201412,29,"35,000",6,2005,양천로30길 77,서울특별시 강서구 마곡동 716,126.82331418689,37.569719911244
36,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",59.98,201412,29,"44,200",18,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
37,서울특별시 강서구 화곡동,980-21,980,21,강서아이파크,83.077,201412,29,"28,100",5,2005,화곡로 296,서울특별시 강서구 화곡동 980-21,126.849082061962,37.550540480011
38,서울특별시 강서구 화곡동,351-89,351,89,중앙화곡하이츠,49.68,201412,29,"14,500",10,1988,강서로17가길 46,서울특별시 강서구 화곡동 351-89,126.843685242147,37.5357166260267
39,서울특별시 강서구 방화동,831,831,0,방화4단지,100.35,201412,29,"42,800",8,1994,방화대로47가길 22,서울특별시 강서구 방화동 831,126.814663568613,37.5770009123079
40,서울특별시 강서구 방화동,814,814,0,방화5,39.6,201412,29,"17,800",11,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
41,서울특별시 강서구 염창동,282-19,282,19,현대아이파크,77.34,201412,29,"42,200",7,2005,공항대로 637,서울특별시 강서구 염창동 282-19,126.87578331269,37.5475437845075
42,서울특별시 강서구 염창동,289,289,0,신동아,59.82,201412,29,"24,000",1,1995,양천로67길 32,서울특별시 강서구 염창동 289,126.869050974189,37.5551294880285
43,서울특별시 강서구 염창동,300,300,0,강변한솔솔파크,84.97,201412,29,"44,500",14,2005,양천로63길 38,서울특별시 강서구 염창동 300,126.866552401948,37.5566842439508
44,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,59.98,201412,29,"45,000",14,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
45,서울특별시 강서구 등촌동,715,715,0,등촌동아이파크,84.9958,201412,29,"50,900",10,2004,등촌로 163,서울특별시 강서구 등촌동 715,126.859981715413,37.5439005769284
46,서울특별시 강서구 등촌동,688,688,0,주공3,58.14,201412,29,"29,300",12,1995,강서로56나길 37,서울특별시 강서구 등촌동 688,126.841111422493,37.5616418349754
47,서울특별시 강서구 화곡동,1139,1139,0,초록,59.34,201412,28,"26,400",3,1998,강서로45다길 30-27,서울특별시 강서구 화곡동 1139,126.833623087174,37.545684414842
48,서울특별시 강서구 화곡동,1156,1156,0,우장산휴먼빌,84.943,201412,28,"31,900",2,2005,우현로 18,서울특별시 강서구 화곡동 1156,126.843788400633,37.5476075150894
49,서울특별시 강서구 염창동,272-28,272,28,염창3우성,84.9,201412,28,"32,500",2,1993,공항대로63길 14,서울특별시 강서구 염창동 272-28,126.867424675484,37.5512994254885
50,서울특별시 강서구 내발산동,742,742,0,마곡수명산파크1단지,84.68,201412,28,"41,000",2,2007,강서로47길 108,서울특별시 강서구 내발산동 742,126.830206010388,37.554378050436
51,서울특별시 강서구 내발산동,704-2,704,2,우장산타워빌,83.8,201412,28,"32,900",2,2002,우장산로4길 60,서울특별시 강서구 내발산동 704-2,126.838349239637,37.5519314698112
52,서울특별시 강서구 방화동,895,895,0,동일스위트리버2차,59.52,201412,27,"27,250",6,2009,금낭화로24가길 6,서울특별시 강서구 방화동 895,126.816163629115,37.5788088478587
53,서울특별시 강서구 염창동,292,292,0,동아,59.97,201412,27,"28,100",13,1998,양천로69길 58,서울특별시 강서구 염창동 292,126.873119215493,37.5548515573392
54,서울특별시 강서구 마곡동,1525,1525,0,마곡푸르지오,84.99,201412,27,"49,000",8,2008,방화대로34길 88,서울특별시 강서구 마곡동 1525,126.821678241396,37.5699325188665
55,서울특별시 강서구 염창동,292,292,0,동아,84.95,201412,27,"39,500",10,1998,양천로69길 58,서울특별시 강서구 염창동 292,126.873119215493,37.5548515573392
56,서울특별시 강서구 염창동,292,292,0,동아,59.97,201412,27,"27,500",11,1998,양천로69길 58,서울특별시 강서구 염창동 292,126.873119215493,37.5548515573392
57,서울특별시 강서구 화곡동,1144,1144,0,우림루미아트아파트,75.904,201412,27,"29,000",4,2003,강서로45다길 45,서울특별시 강서구 화곡동 1144,126.835145944161,37.5458007071725
58,서울특별시 강서구 마곡동,1513,1513,0,마곡경남아너스빌,84.98,201412,27,"36,800",5,2007,방화대로34길 62,서울특별시 강서구 마곡동 1513,126.820484526272,37.5702456973437
59,서울특별시 강서구 방화동,841,841,0,장미,49.2,201412,27,"20,300",10,1994,양천로 125,서울특별시 강서구 방화동 841,126.81749374049,37.5742998188535
60,서울특별시 강서구 방화동,862,862,0,한숲마을대림,84.97,201412,27,"28,900",10,1999,방화대로50길 7,서울특별시 강서구 방화동 862,126.817514165461,37.5772488016698
61,서울특별시 강서구 화곡동,1149,1149,0,화곡보람,84.51,201412,27,"39,300",4,2004,공항대로48길 12,서울특별시 강서구 화곡동 1149,126.854635331277,37.5540389922246
62,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",59.98,201412,27,"43,500",3,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
63,서울특별시 강서구 화곡동,391-2,391,2,청우(391-2),41.92,201412,27,"14,100",5,2007,강서로12길 44,서울특별시 강서구 화곡동 391-2,126.849329324957,37.5319869737789
64,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,84.94,201412,27,"44,000",5,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
65,서울특별시 강서구 내발산동,659-1,659,1,강서월드메르디앙,59.602,201412,27,"35,000",9,2006,공항대로42길 54-26,서울특별시 강서구 내발산동 659-1,126.843013179215,37.556864954614
66,서울특별시 강서구 등촌동,641-4,641,4,등촌동보람쉬움아파트,84.51,201412,27,"33,300",11,2003,화곡로66길 80,서울특별시 강서구 등촌동 641-4,126.857486090743,37.5564274064151
67,서울특별시 강서구 등촌동,676,676,0,태진아름,121.22,201412,27,"44,500",6,1995,등촌로53길 39,서울특별시 강서구 등촌동 676,126.860380385492,37.549652571474
68,서울특별시 강서구 등촌동,632-4,632,4,삼성한사랑1,59.73,201412,27,"27,550",11,1997,양천로66길 6,서울특별시 강서구 등촌동 632-4,126.863891749666,37.5552005985963
69,서울특별시 강서구 등촌동,632-4,632,4,삼성한사랑1,59.69,201412,27,"28,800",15,1997,양천로66길 6,서울특별시 강서구 등촌동 632-4,126.863891749666,37.5552005985963
70,서울특별시 강서구 방화동,793,793,0,현대,84.99,201412,27,"32,000",15,1993,방화대로37길 26,서울특별시 강서구 방화동 793,126.814306445709,37.5703736330423
71,서울특별시 강서구 마곡동,1252,1252,0,마곡보타닉경남아너스빌,84.9941,201412,26,"35,000",10,2005,양천로26길 38,서울특별시 강서구 마곡동 1252,126.818701895134,37.5723114753777
72,서울특별시 강서구 방화동,874,874,0,대림e-편한세상,84.67,201412,26,"37,900",6,2003,양천로6길 57,서울특별시 강서구 방화동 874,126.808182800069,37.5701011122966
73,서울특별시 강서구 염창동,246-23,246,23,극동,59.9,201412,26,"28,800",5,2000,양천로69길 18,서울특별시 강서구 염창동 246-23,126.871230814305,37.5529480482854
74,서울특별시 강서구 방화동,814,814,0,방화5,39.6,201412,26,"17,800",4,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
75,서울특별시 강서구 가양동,1485,1485,0,가양6단지,49.5,201412,26,"24,200",3,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
76,서울특별시 강서구 화곡동,913-1,913,1,삼도,70.84,201412,26,"20,000",10,1999,곰달래로20길 31-10,서울특별시 강서구 화곡동 913-1,126.843740652851,37.5286809679879
77,서울특별시 강서구 화곡동,980-21,980,21,강서아이파크,82.088,201412,26,"29,300",14,2005,화곡로 296,서울특별시 강서구 화곡동 980-21,126.849082061962,37.550540480011
78,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",101.65,201412,26,"67,200",12,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
79,서울특별시 강서구 화곡동,105-362,105,362,신한빌라트(105-362),69.06,201412,26,"18,500",1,2000,화곡로 186-28,서울특별시 강서구 화곡동 105-362,126.842082122826,37.5413990782031
80,서울특별시 강서구 방화동,870,870,0,동부센트레빌,59.97,201412,25,"27,900",5,2003,양천로3길 17,서울특별시 강서구 방화동 870,126.806100290213,37.5732659649631
81,서울특별시 강서구 마곡동,716,716,0,한솔솔파크,84.87,201412,25,"42,800",5,2005,양천로30길 77,서울특별시 강서구 마곡동 716,126.82331418689,37.569719911244
82,서울특별시 강서구 등촌동,634-2,634,2,한사랑2삼성,84.96,201412,25,"37,700",15,1999,공항대로59길 64,서울특별시 강서구 등촌동 634-2,126.864162394395,37.554612829484
83,서울특별시 강서구 내발산동,688-21,688,21,내츄럴아파트3차,84.4,201412,25,"32,000",4,2006,강서로47라길 22,서울특별시 강서구 내발산동 688-21,126.832009449196,37.5522385998887
84,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,84.914,201412,25,"45,950",7,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
85,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,84.914,201412,25,"44,950",3,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
86,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,84.914,201412,25,"45,500",15,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
87,서울특별시 강서구 가양동,1496,1496,0,일신건영휴먼빌,84.95,201412,25,"38,500",8,2004,강서로 490,서울특별시 강서구 가양동 1496,126.842201078875,37.568917121163
88,서울특별시 강서구 마곡동,1525,1525,0,마곡푸르지오,84.99,201412,24,"46,300",6,2008,방화대로34길 88,서울특별시 강서구 마곡동 1525,126.821678241396,37.5699325188665
89,서울특별시 강서구 방화동,852,852,0,마곡중앙하이츠아파트,51.03,201412,24,"20,700",14,1994,양천로6길 28,서울특별시 강서구 방화동 852,126.806639355477,37.5698046000523
90,서울특별시 강서구 방화동,832,832,0,청솔,39.36,201412,24,"16,950",11,1994,방화대로47길 55,서울특별시 강서구 방화동 832,126.812965285254,37.5756309765944
91,서울특별시 강서구 방화동,814,814,0,방화5,39.6,201412,24,"17,600",11,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
92,서울특별시 강서구 염창동,289,289,0,신동아,59.82,201412,24,"26,900",8,1995,양천로67길 32,서울특별시 강서구 염창동 289,126.869050974189,37.5551294880285
93,서울특별시 강서구 내발산동,749,749,0,마곡수명산파크5단지,59.84,201412,24,"35,000",7,2008,수명로2길 105,서울특별시 강서구 내발산동 749,126.827067848467,37.5519895481685
94,서울특별시 강서구 가양동,1490,1490,0,가양도시개발9-2단지,34.44,201412,24,"18,000",7,1993,허준로 234,서울특별시 강서구 가양동 1490,126.863532908859,37.5587212796979
95,서울특별시 강서구 화곡동,1145,1145,0,우장산롯데캐슬,85.0,201412,24,"48,500",13,2003,공항대로 382,서울특별시 강서구 화곡동 1145,126.848318501804,37.5556368030986
96,서울특별시 강서구 등촌동,655-27,655,27,현대,84.62,201412,24,"32,800",11,1995,공항대로45길 24,서울특별시 강서구 등촌동 655-27,126.855316749688,37.5559044424097
97,서울특별시 강서구 염창동,280,280,0,극동상록수,59.91,201412,24,"29,350",17,1999,공항대로71길 31,서울특별시 강서구 염창동 280,126.872117460239,37.5489294807352
98,서울특별시 강서구 가양동,1475,1475,0,강변,34.44,201412,24,"16,000",3,1992,허준로 139,서울특별시 강서구 가양동 1475,126.855667621933,37.5652163063579
99,서울특별시 강서구 가양동,1474,1474,0,대림경동아파트,131.4,201412,24,"49,500",3,1993,허준로 121,서울특별시 강서구 가양동 1474,126.854030753209,37.5663473856091
100,서울특별시 강서구 등촌동,695,695,0,주공5,58.14,201412,24,"28,500",14,1995,공항대로39길 74,서울특별시 강서구 등촌동 695,126.84486883674,37.5604516606831
101,서울특별시 강서구 염창동,264-18,264,18,송촌,84.99,201412,24,"37,350",4,2005,공항대로71길 49,서울특별시 강서구 염창동 264-18,126.872823545766,37.5494942680921
102,서울특별시 강서구 가양동,1460,1460,0,한강타운,84.99,201412,23,"36,500",7,1993,허준로 23,서울특별시 강서구 가양동 1460,126.844987319453,37.5713848523162
103,서울특별시 강서구 방화동,852,852,0,마곡중앙하이츠아파트,39.58,201412,23,"16,500",14,1994,양천로6길 28,서울특별시 강서구 방화동 852,126.806639355477,37.5698046000523
104,서울특별시 강서구 내발산동,717-20,717,20,강성레스트빌아파트,84.762,201412,23,"30,000",2,2005,강서로45라길 52,서울특별시 강서구 내발산동 717-20,126.834613459214,37.5498802213644
105,서울특별시 강서구 내발산동,717-20,717,20,강성레스트빌아파트,84.762,201412,23,"31,000",3,2005,강서로45라길 52,서울특별시 강서구 내발산동 717-20,126.834613459214,37.5498802213644
106,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),34.44,201412,23,"15,500",13,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
107,서울특별시 강서구 화곡동,1139,1139,0,초록,49.77,201412,23,"24,200",7,1998,강서로45다길 30-27,서울특별시 강서구 화곡동 1139,126.833623087174,37.545684414842
108,서울특별시 강서구 화곡동,1145,1145,0,우장산롯데캐슬,85.0,201412,23,"35,800",1,2003,공항대로 382,서울특별시 강서구 화곡동 1145,126.848318501804,37.5556368030986
109,서울특별시 강서구 가양동,448-9,448,9,빛고을우방,59.97,201412,23,"30,100",4,1999,양천로 521,서울특별시 강서구 가양동 448-9,126.857950252379,37.5601069146431
110,서울특별시 강서구 가양동,448-10,448,10,보광드림타운,84.22,201412,22,"32,000",8,2003,화곡로72길 56,서울특별시 강서구 가양동 448-10,126.85832664704,37.5604883080818
111,서울특별시 강서구 등촌동,628-15,628,15,등촌라인(조합),59.91,201412,22,"27,500",7,1997,화곡로68길 33,서울특별시 강서구 등촌동 628-15,126.856290173496,37.5591969717505
112,서울특별시 강서구 내발산동,687-2,687,2,예스빌,84.4,201412,22,"23,000",1,2003,강서로47길 63,서울특별시 강서구 내발산동 687-2,126.832638352025,37.5527836051232
113,서울특별시 강서구 등촌동,634-2,634,2,한사랑2삼성,84.96,201412,22,"38,400",9,1999,공항대로59길 64,서울특별시 강서구 등촌동 634-2,126.864162394395,37.554612829484
114,서울특별시 강서구 화곡동,351-89,351,89,중앙화곡하이츠,56.88,201412,22,"18,000",5,1988,강서로17가길 46,서울특별시 강서구 화곡동 351-89,126.843685242147,37.5357166260267
115,서울특별시 강서구 마곡동,1467,1467,0,마곡우림필유아파트,76.374,201412,22,"31,700",15,2003,양천로28길 29,서울특별시 강서구 마곡동 1467,126.821349834096,37.5717925752818
116,서울특별시 강서구 방화동,832,832,0,청솔,49.2,201412,22,"23,000",5,1994,방화대로47길 55,서울특별시 강서구 방화동 832,126.812965285254,37.5756309765944
117,서울특별시 강서구 등촌동,707,707,0,"등촌7,8단지주공아파트",41.85,201412,22,"20,700",10,1994,공항대로43길 104,서울특별시 강서구 등촌동 707,126.851687961989,37.56080406349
118,서울특별시 강서구 염창동,289,289,0,신동아,59.82,201412,22,"26,750",12,1995,양천로67길 32,서울특별시 강서구 염창동 289,126.869050974189,37.5551294880285
119,서울특별시 강서구 방화동,831,831,0,방화4단지,100.35,201412,22,"33,500",1,1994,방화대로47가길 22,서울특별시 강서구 방화동 831,126.814663568613,37.5770009123079
120,서울특별시 강서구 염창동,306,306,0,염창힐스테이트,84.603,201412,22,"49,500",6,2009,양천로73길 24,서울특별시 강서구 염창동 306,126.873552523552,37.551385614756
121,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),39.6,201412,22,"16,500",2,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
122,서울특별시 강서구 화곡동,888-1,888,1,율창,79.66,201412,22,"24,000",4,2003,국회대로7길 185,서울특별시 강서구 화곡동 888-1,126.850532601975,37.5287269704276
123,서울특별시 강서구 화곡동,1145,1145,0,우장산롯데캐슬,85.0,201412,22,"46,600",11,2003,공항대로 382,서울특별시 강서구 화곡동 1145,126.848318501804,37.5556368030986
124,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",84.97,201412,21,"59,500",13,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
125,서울특별시 강서구 마곡동,1525,1525,0,마곡푸르지오,84.99,201412,21,"45,500",8,2008,방화대로34길 88,서울특별시 강서구 마곡동 1525,126.821678241396,37.5699325188665
126,서울특별시 강서구 등촌동,631-9,631,9,대동황토방,59.78,201412,21,"30,400",15,2000,공항대로59길 103,서울특별시 강서구 등촌동 631-9,126.862254058442,37.5559200375489
127,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),34.44,201412,20,"15,600",12,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
128,서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,59.94,201412,20,"47,200",16,2005,공항대로75길 17,서울특별시 강서구 염창동 281-22,126.873143646461,37.5481830295131
129,서울특별시 강서구 염창동,294,294,0,길훈,84.8,201412,20,"37,700",11,1999,양천로65길 45,서울특별시 강서구 염창동 294,126.868031369771,37.5559169955151
130,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),39.6,201412,20,"17,300",7,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
131,서울특별시 강서구 가양동,448-9,448,9,빛고을우방,59.97,201412,20,"28,500",4,1999,양천로 521,서울특별시 강서구 가양동 448-9,126.857950252379,37.5601069146431
132,서울특별시 강서구 등촌동,691-3,691,3,부영,80.64,201412,20,"36,950",14,1994,강서로56나길 110,서울특별시 강서구 등촌동 691-3,126.843641011129,37.5635578457422
133,서울특별시 강서구 등촌동,632-4,632,4,삼성한사랑1,82.29,201412,20,"36,500",8,1997,양천로66길 6,서울특별시 강서구 등촌동 632-4,126.863891749666,37.5552005985963
134,서울특별시 강서구 등촌동,642,642,0,제일(코오롱),59.99,201412,20,"24,800",5,1999,화곡로66길 90,서울특별시 강서구 등촌동 642,126.858281994359,37.5559780461935
135,서울특별시 강서구 등촌동,632-2,632,2,태영,59.97,201412,20,"24,000",1,1998,양천로 590,서울특별시 강서구 등촌동 632-2,126.864090588329,37.5557025027625
136,서울특별시 강서구 등촌동,634-13,634,13,심미에셈빌,83.32,201412,20,"31,000",2,2003,공항대로59다길 1,서울특별시 강서구 등촌동 634-13,126.863840755019,37.5538688660513
137,서울특별시 강서구 마곡동,743-4,743,4,마곡엠밸리7단지,114.69,201412,20,"58,939",14,2014,마곡서로 133,서울특별시 강서구 마곡동 743-4,126.823376663134,37.5648812125749
138,서울특별시 강서구 마곡동,1535,1535,0,마곡일성트루엘아파트,84.958,201412,20,"40,000",8,2013,방화대로34길 110,서울특별시 강서구 마곡동 1535,126.822062820522,37.5710512329627
139,서울특별시 강서구 마곡동,1360,1360,0,마곡승윤노블리안아파트,84.64,201412,20,"31,000",10,2008,방화대로44길 42,서울특별시 강서구 마곡동 1360,126.81765599351,37.5713604871978
140,서울특별시 강서구 마곡동,1525,1525,0,마곡푸르지오,114.72,201412,20,"56,750",11,2008,방화대로34길 88,서울특별시 강서구 마곡동 1525,126.821678241396,37.5699325188665
141,서울특별시 강서구 마곡동,1513,1513,0,마곡경남아너스빌,59.91,201412,20,"31,500",8,2007,방화대로34길 62,서울특별시 강서구 마곡동 1513,126.820484526272,37.5702456973437
142,서울특별시 강서구 마곡동,1478,1478,0,마곡삼성아파트,84.92,201412,20,"30,000",6,1998,방화대로34길 113,서울특별시 강서구 마곡동 1478,126.822167870369,37.5720972651485
143,서울특별시 강서구 등촌동,707,707,0,"등촌7,8단지주공아파트",41.85,201412,19,"18,300",1,1994,공항대로43길 104,서울특별시 강서구 등촌동 707,126.851687961989,37.56080406349
144,서울특별시 강서구 염창동,303,303,0,강변코아루,114.78,201412,19,"49,000",1,2007,양천로71길 54,서울특별시 강서구 염창동 303,126.873456154135,37.5532976986152
145,서울특별시 강서구 방화동,814,814,0,방화5,39.6,201412,19,"17,400",11,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
146,서울특별시 강서구 등촌동,694,694,0,대림,89.975,201412,19,"42,400",6,1995,공항대로39길 100,서울특별시 강서구 등촌동 694,126.846655652033,37.5626461178697
147,서울특별시 강서구 마곡동,716,716,0,한솔솔파크,84.87,201412,19,"41,300",3,2005,양천로30길 77,서울특별시 강서구 마곡동 716,126.82331418689,37.569719911244
148,서울특별시 강서구 내발산동,749,749,0,마곡수명산파크5단지,59.84,201412,19,"35,450",14,2008,수명로2길 105,서울특별시 강서구 내발산동 749,126.827067848467,37.5519895481685
149,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,59.98,201412,19,"43,000",2,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
150,서울특별시 강서구 가양동,1485,1485,0,가양6단지,49.5,201412,19,"25,500",14,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
151,서울특별시 강서구 등촌동,634-2,634,2,한사랑2삼성,84.96,201412,19,"33,500",1,1999,공항대로59길 64,서울특별시 강서구 등촌동 634-2,126.864162394395,37.554612829484
