NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,주소,경도,위도
1,서울특별시 강서구 마곡동,1181,1181,0,마곡청구아파트,84.92,201312,31,"29,500",3,1998,양천로26길 103,서울특별시 강서구 마곡동 1181,126.821419397243,37.5729528003044
2,서울특별시 강서구 화곡동,840-6,840,6,그라비스,79.26,201312,31,"27,000",6,2007,강서로10길 193,서울특별시 강서구 화곡동 840-6,126.858644414182,37.5314468080852
3,서울특별시 강서구 화곡동,392-57,392,57,블루힐,23.5,201312,31,"10,000",5,2005,강서로12길 45,서울특별시 강서구 화곡동 392-57,126.849451528834,37.5322046311234
4,서울특별시 강서구 내발산동,753,753,0,마곡수명산파크4단지,59.84,201312,31,"32,200",12,2008,수명로1길 16,서울특별시 강서구 내발산동 753,126.823351155728,37.5512348671569
5,서울특별시 강서구 염창동,292,292,0,동아,59.97,201312,31,"27,000",14,1998,양천로69길 58,서울특별시 강서구 염창동 292,126.873119215493,37.5548515573392
6,서울특별시 강서구 화곡동,919-1,919,1,유림노르웨이숲(919-1),76.23,201312,31,"25,000",13,2004,곰달래로 96,서울특별시 강서구 화곡동 919-1,126.843935091187,37.5301648129326
7,서울특별시 강서구 화곡동,1145,1145,0,우장산롯데캐슬,85.0,201312,31,"49,400",7,2003,공항대로 382,서울특별시 강서구 화곡동 1145,126.848318501804,37.5556368030986
8,서울특별시 강서구 화곡동,1145,1145,0,우장산롯데캐슬,85.0,201312,31,"46,000",4,2003,공항대로 382,서울특별시 강서구 화곡동 1145,126.848318501804,37.5556368030986
9,서울특별시 강서구 내발산동,734,734,0,우장산월드메르디앙,84.4476,201312,31,"40,000",9,2005,우장산로 8,서울특별시 강서구 내발산동 734,126.83823382591,37.5543841861533
10,서울특별시 강서구 내발산동,721-3,721,3,수산오성,82.04,201312,31,"31,500",2,2002,강서로45나길 15,서울특별시 강서구 내발산동 721-3,126.835137375039,37.5487154235086
11,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",59.98,201312,31,"42,000",12,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
12,서울특별시 강서구 등촌동,637-22,637,22,대림아르빌아파트,84.6,201312,31,"32,000",4,2002,양천로62길 46,서울특별시 강서구 등촌동 637-22,126.859345241838,37.5559300330624
13,서울특별시 강서구 등촌동,634-2,634,2,한사랑2삼성,84.96,201312,31,"38,250",11,1999,공항대로59길 64,서울특별시 강서구 등촌동 634-2,126.864162394395,37.554612829484
14,서울특별시 강서구 등촌동,695,695,0,주공5,37.67,201312,31,"17,500",15,1995,공항대로39길 74,서울특별시 강서구 등촌동 695,126.84486883674,37.5604516606831
15,서울특별시 강서구 등촌동,695,695,0,주공5,58.14,201312,31,"28,500",13,1995,공항대로39길 74,서울특별시 강서구 등촌동 695,126.84486883674,37.5604516606831
16,서울특별시 강서구 방화동,814,814,0,방화5,49.77,201312,31,"23,500",9,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
17,서울특별시 강서구 방화동,831,831,0,방화4단지,100.35,201312,31,"37,600",4,1994,방화대로47가길 22,서울특별시 강서구 방화동 831,126.814663568613,37.5770009123079
18,서울특별시 강서구 가양동,1475,1475,0,강변,49.5,201312,31,"25,000",6,1992,허준로 139,서울특별시 강서구 가양동 1475,126.855667621933,37.5652163063579
19,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),39.6,201312,31,"20,500",9,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
20,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),39.6,201312,31,"16,900",9,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
21,서울특별시 강서구 가양동,1500,1500,0,강서한강자이,124.4246,201312,31,"76,710",16,2013,양천로55길 55,서울특별시 강서구 가양동 1500,126.849144523266,37.5664868440078
22,서울특별시 강서구 방화동,841,841,0,장미,49.2,201312,31,"20,000",14,1994,양천로 125,서울특별시 강서구 방화동 841,126.81749374049,37.5742998188535
23,서울특별시 강서구 내발산동,688-21,688,21,내츄럴아파트3차,84.99,201312,31,"33,900",7,2006,강서로47라길 22,서울특별시 강서구 내발산동 688-21,126.832009449196,37.5522385998887
24,서울특별시 강서구 마곡동,1252,1252,0,마곡보타닉경남아너스빌,84.9941,201312,31,"34,500",10,2005,양천로26길 38,서울특별시 강서구 마곡동 1252,126.818701895134,37.5723114753777
25,서울특별시 강서구 가양동,448-1,448,1,가양강나루현대,59.76,201312,30,"34,000",11,1999,양천로 507,서울특별시 강서구 가양동 448-1,126.856971359725,37.5607561619781
26,서울특별시 강서구 내발산동,756,756,0,마곡수명산파크7단지,84.53,201312,30,"34,900",5,2008,수명로2가길 22,서울특별시 강서구 내발산동 756,126.822706623708,37.5481491563284
27,서울특별시 강서구 등촌동,688,688,0,주공3,58.14,201312,30,"29,000",12,1995,강서로56나길 37,서울특별시 강서구 등촌동 688,126.841111422493,37.5616418349754
28,서울특별시 강서구 등촌동,702,702,0,주공10,58.14,201312,30,"27,000",3,1995,화곡로63가길 71,서울특별시 강서구 등촌동 702,126.848366667212,37.5623617210231
29,서울특별시 강서구 등촌동,694,694,0,대림,89.975,201312,30,"42,500",15,1995,공항대로39길 100,서울특별시 강서구 등촌동 694,126.846655652033,37.5626461178697
30,서울특별시 강서구 화곡동,1149,1149,0,화곡보람,59.24,201312,30,"30,300",11,2004,공항대로48길 12,서울특별시 강서구 화곡동 1149,126.854635331277,37.5540389922246
31,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,84.94,201312,30,"42,500",12,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
32,서울특별시 강서구 화곡동,1139,1139,0,초록,49.14,201312,30,"25,000",10,1998,강서로45다길 30-27,서울특별시 강서구 화곡동 1139,126.833623087174,37.545684414842
33,서울특별시 강서구 염창동,265-28,265,28,보람더하임105동,103.37,201312,30,"39,200",9,2007,공항대로65가길 4,서울특별시 강서구 염창동 265-28,126.871227487929,37.5509348556412
34,서울특별시 강서구 염창동,244-2,244,2,삼성한마음,59.94,201312,30,"26,800",5,1995,양천로 637,서울특별시 강서구 염창동 244-2,126.868290600923,37.5544666796958
35,서울특별시 강서구 염창동,292,292,0,동아,59.97,201312,30,"27,000",11,1998,양천로69길 58,서울특별시 강서구 염창동 292,126.873119215493,37.5548515573392
36,서울특별시 강서구 가양동,1500,1500,0,강서한강자이,124.4246,201312,30,"74,510",17,2013,양천로55길 55,서울특별시 강서구 가양동 1500,126.849144523266,37.5664868440078
37,서울특별시 강서구 가양동,1500,1500,0,강서한강자이,124.4246,201312,30,"77,750",19,2013,양천로55길 55,서울특별시 강서구 가양동 1500,126.849144523266,37.5664868440078
38,서울특별시 강서구 가양동,1462,1462,0,강서한강월드메르디앙,84.9,201312,30,"38,500",13,2006,허준로 16-9,서울특별시 강서구 가양동 1462,126.844048489743,37.5698507539742
39,서울특별시 강서구 가양동,1490,1490,0,가양도시개발9-2단지,34.44,201312,30,"16,500",10,1993,허준로 234,서울특별시 강서구 가양동 1490,126.863532908859,37.5587212796979
40,서울특별시 강서구 가양동,1485,1485,0,가양6단지,58.65,201312,30,"26,500",15,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
41,서울특별시 강서구 가양동,1485,1485,0,가양6단지,39.6,201312,30,"17,600",15,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
42,서울특별시 강서구 등촌동,711,711,0,월드메르디앙,59.79,201312,29,"29,500",8,2002,양천로 420,서울특별시 강서구 등촌동 711,126.847224136537,37.5646053489157
43,서울특별시 강서구 화곡동,1139,1139,0,초록,84.15,201312,29,"37,900",5,1998,강서로45다길 30-27,서울특별시 강서구 화곡동 1139,126.833623087174,37.545684414842
44,서울특별시 강서구 염창동,282-19,282,19,현대아이파크,83.42,201312,29,"54,000",4,2005,공항대로 637,서울특별시 강서구 염창동 282-19,126.87578331269,37.5475437845075
45,서울특별시 강서구 마곡동,429,429,0,벽산,59.98,201312,29,"28,500",16,1999,양천로47길 118,서울특별시 강서구 마곡동 429,126.837836153319,37.5757346149338
46,서울특별시 강서구 염창동,246-23,246,23,극동,59.9,201312,28,"28,000",7,2000,양천로69길 18,서울특별시 강서구 염창동 246-23,126.871230814305,37.5529480482854
47,서울특별시 강서구 등촌동,702,702,0,주공10,37.67,201312,28,"20,000",12,1995,화곡로63가길 71,서울특별시 강서구 등촌동 702,126.848366667212,37.5623617210231
48,서울특별시 강서구 등촌동,702,702,0,주공10,58.14,201312,28,"26,700",14,1995,화곡로63가길 71,서울특별시 강서구 등촌동 702,126.848366667212,37.5623617210231
49,서울특별시 강서구 등촌동,695,695,0,주공5,37.67,201312,28,"18,900",5,1995,공항대로39길 74,서울특별시 강서구 등촌동 695,126.84486883674,37.5604516606831
50,서울특별시 강서구 등촌동,695,695,0,주공5,58.14,201312,28,"28,200",8,1995,공항대로39길 74,서울특별시 강서구 등촌동 695,126.84486883674,37.5604516606831
51,서울특별시 강서구 가양동,1475,1475,0,강변,39.6,201312,28,"16,400",1,1992,허준로 139,서울특별시 강서구 가양동 1475,126.855667621933,37.5652163063579
52,서울특별시 강서구 가양동,1459,1459,0,동신대아,134.88,201312,28,"47,000",3,1993,강서로 532,서울특별시 강서구 가양동 1459,126.843356532019,37.5721731420165
53,서울특별시 강서구 화곡동,1158,1158,0,우장산에스케이뷰,84.98,201312,28,"37,000",3,2006,우현로 26,서울특별시 강서구 화곡동 1158,126.843036379253,37.5481776604121
54,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,84.914,201312,28,"46,200",10,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
55,서울특별시 강서구 방화동,817,817,0,동성,84.95,201312,28,"36,000",3,1993,금낭화로23길 8,서울특별시 강서구 방화동 817,126.812182127338,37.579602932122
56,서울특별시 강서구 가양동,1460,1460,0,한강타운,84.99,201312,28,"35,000",2,1993,허준로 23,서울특별시 강서구 가양동 1460,126.844987319453,37.5713848523162
57,서울특별시 강서구 가양동,1460,1460,0,한강타운,84.99,201312,28,"34,000",3,1993,허준로 23,서울특별시 강서구 가양동 1460,126.844987319453,37.5713848523162
58,서울특별시 강서구 가양동,1459,1459,0,대아,134.88,201312,28,"50,200",7,1993,강서로 532,서울특별시 강서구 가양동 1459,126.843356532019,37.5721731420165
59,서울특별시 강서구 마곡동,1577,1577,0,마곡나루경남아파트,84.29,201312,28,"27,000",7,1991,양천로30길 108,서울특별시 강서구 마곡동 1577,126.822338113508,37.5680972870618
60,서울특별시 강서구 마곡동,1467,1467,0,마곡우림필유아파트,84.528,201312,28,"34,000",7,2003,양천로28길 29,서울특별시 강서구 마곡동 1467,126.821349834096,37.5717925752818
61,서울특별시 강서구 염창동,305,305,0,염창1차보람더하임,84.98,201312,28,"43,700",3,2008,양천로 666,서울특별시 강서구 염창동 305,126.870295152244,37.5516285043884
62,서울특별시 강서구 염창동,264-18,264,18,송촌,84.99,201312,28,"37,500",16,2005,공항대로71길 49,서울특별시 강서구 염창동 264-18,126.872823545766,37.5494942680921
63,서울특별시 강서구 염창동,244-2,244,2,삼성한마음,59.94,201312,28,"26,400",8,1995,양천로 637,서울특별시 강서구 염창동 244-2,126.868290600923,37.5544666796958
64,서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,201312,27,"47,000",12,2005,양천로75길 19,서울특별시 강서구 염창동 299,126.874542960241,37.5512518819948
65,서울특별시 강서구 방화동,891,891,0,태승훼미리4차,79.58,201312,27,"30,200",6,2008,금낭화로13길 36,서울특별시 강서구 방화동 891,126.809357117373,37.5719106786882
66,서울특별시 강서구 화곡동,111-149,111,149,서림골드,93.84,201312,27,"32,500",6,2002,화곡로35길 23-17,서울특별시 강서구 화곡동 111-149,126.842570164998,37.5451576149062
67,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,84.914,201312,27,"42,900",1,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
68,서울특별시 강서구 가양동,1500,1500,0,강서한강자이,124.4246,201312,27,"73,040",11,2013,양천로55길 55,서울특별시 강서구 가양동 1500,126.849144523266,37.5664868440078
69,서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,201312,27,"40,500",2,2005,양천로75길 19,서울특별시 강서구 염창동 299,126.874542960241,37.5512518819948
70,서울특별시 강서구 방화동,814,814,0,방화5,39.6,201312,27,"16,300",4,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
71,서울특별시 강서구 방화동,852,852,0,마곡중앙하이츠아파트,59.34,201312,27,"23,000",11,1994,양천로6길 28,서울특별시 강서구 방화동 852,126.806639355477,37.5698046000523
72,서울특별시 강서구 방화동,579,579,0,한진로즈힐,59.92,201312,27,"26,000",3,2004,양천로24가길 59,서울특별시 강서구 방화동 579,126.81336525129,37.5715416391155
73,서울특별시 강서구 등촌동,694,694,0,대림,123.72,201312,27,"45,000",9,1995,공항대로39길 100,서울특별시 강서구 등촌동 694,126.846655652033,37.5626461178697
74,서울특별시 강서구 등촌동,707,707,0,"등촌7,8단지주공아파트",41.85,201312,27,"20,300",9,1994,공항대로43길 104,서울특별시 강서구 등촌동 707,126.851687961989,37.56080406349
75,서울특별시 강서구 등촌동,715,715,0,등촌동아이파크,165.8299,201312,27,"79,500",17,2004,등촌로 163,서울특별시 강서구 등촌동 715,126.859981715413,37.5439005769284
76,서울특별시 강서구 방화동,839,839,0,방화그린,49.77,201312,26,"18,900",6,1993,방화대로48길 40,서울특별시 강서구 방화동 839,126.818960346599,37.5747821264629
77,서울특별시 강서구 방화동,814,814,0,방화5,33.18,201312,26,"13,500",2,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
78,서울특별시 강서구 등촌동,695,695,0,주공5,58.14,201312,26,"26,300",5,1995,공항대로39길 74,서울특별시 강서구 등촌동 695,126.84486883674,37.5604516606831
79,서울특별시 강서구 등촌동,691-3,691,3,부영,80.64,201312,26,"36,300",14,1994,강서로56나길 110,서울특별시 강서구 등촌동 691-3,126.843641011129,37.5635578457422
80,서울특별시 강서구 방화동,871,871,0,방신서광,84.3819,201312,26,"32,500",11,2003,양천로14길 17,서울특별시 강서구 방화동 871,126.81068023575,37.5720215579008
81,서울특별시 강서구 가양동,1475,1475,0,강변,39.6,201312,26,"18,000",5,1992,허준로 139,서울특별시 강서구 가양동 1475,126.855667621933,37.5652163063579
82,서울특별시 강서구 방화동,852,852,0,마곡중앙하이츠아파트,59.34,201312,26,"23,000",13,1994,양천로6길 28,서울특별시 강서구 방화동 852,126.806639355477,37.5698046000523
83,서울특별시 강서구 방화동,862,862,0,한숲마을대림,59.69,201312,26,"23,700",10,1999,방화대로50길 7,서울특별시 강서구 방화동 862,126.817514165461,37.5772488016698
84,서울특별시 강서구 염창동,262-2,262,2,대림,84.87,201312,25,"35,900",4,1999,공항대로75길 42,서울특별시 강서구 염창동 262-2,126.875776069072,37.5482264632628
85,서울특별시 강서구 염창동,288,288,0,현대1,84.77,201312,25,"35,000",7,1994,양천로75길 57,서울특별시 강서구 염창동 288,126.875104087032,37.552852468414
86,서울특별시 강서구 방화동,887,887,0,개화산경남아너스빌,67.06,201312,25,"28,300",8,2007,양천로14가길 23,서울특별시 강서구 방화동 887,126.808517006052,37.5718931011357
87,서울특별시 강서구 방화동,546-1,546,1,방화3차우림필유,84.57,201312,25,"32,900",7,2005,양천로14길 118,서울특별시 강서구 방화동 546-1,126.808198355281,37.5682727499685
88,서울특별시 강서구 등촌동,715,715,0,등촌동아이파크,84.9958,201312,25,"49,500",13,2004,등촌로 163,서울특별시 강서구 등촌동 715,126.859981715413,37.5439005769284
89,서울특별시 강서구 염창동,280,280,0,극동상록수,84.96,201312,25,"38,850",6,1999,공항대로71길 31,서울특별시 강서구 염창동 280,126.872117460239,37.5489294807352
90,서울특별시 강서구 염창동,255,255,0,무학,84.64,201312,25,"37,000",13,1999,양천로77길 45,서울특별시 강서구 염창동 255,126.876557322294,37.5513949211236
91,서울특별시 강서구 방화동,579,579,0,한진로즈힐,59.92,201312,24,"26,400",5,2004,양천로24가길 59,서울특별시 강서구 방화동 579,126.81336525129,37.5715416391155
92,서울특별시 강서구 가양동,1475,1475,0,강변,39.6,201312,24,"19,000",6,1992,허준로 139,서울특별시 강서구 가양동 1475,126.855667621933,37.5652163063579
93,서울특별시 강서구 화곡동,1150,1150,0,화곡3차보람,77.37,201312,24,"27,000",9,2004,등촌로13바길 18-11,서울특별시 강서구 화곡동 1150,126.857815558701,37.5368176662892
94,서울특별시 강서구 가양동,1460,1460,0,한강타운,84.99,201312,24,"37,850",9,1993,허준로 23,서울특별시 강서구 가양동 1460,126.844987319453,37.5713848523162
95,서울특별시 강서구 염창동,Sep-66,66,9,염창동한강우성,84.7,201312,24,"33,000",6,1990,양천로67길 77,서울특별시 강서구 염창동 Sep-66,,
96,서울특별시 강서구 염창동,294,294,0,길훈,84.8,201312,24,"34,500",7,1999,양천로65길 45,서울특별시 강서구 염창동 294,126.868031369771,37.5559169955151
97,서울특별시 강서구 염창동,290,290,0,벽산늘푸른,59.97,201312,24,"24,950",10,1998,양천로63길 52,서울특별시 강서구 염창동 290,126.866239117827,37.5580224101735
98,서울특별시 강서구 염창동,306,306,0,염창힐스테이트,84.862,201312,24,"46,500",11,2009,양천로73길 24,서울특별시 강서구 염창동 306,126.873552523552,37.551385614756
99,서울특별시 강서구 방화동,814,814,0,방화5,33.18,201312,24,"14,500",11,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
100,서울특별시 강서구 방화동,579,579,0,한진로즈힐,84.93,201312,24,"31,500",2,2004,양천로24가길 59,서울특별시 강서구 방화동 579,126.81336525129,37.5715416391155
101,서울특별시 강서구 마곡동,1513,1513,0,마곡경남아너스빌,84.98,201312,23,"33,000",2,2007,방화대로34길 62,서울특별시 강서구 마곡동 1513,126.820484526272,37.5702456973437
102,서울특별시 강서구 내발산동,731,731,0,신세계3차101동,84.873,201312,23,"32,750",3,2003,강서로50길 72,서울특별시 강서구 내발산동 731,126.840589614339,37.5548056329422
103,서울특별시 강서구 가양동,448-1,448,1,가양강나루현대,59.76,201312,23,"32,900",4,1999,양천로 507,서울특별시 강서구 가양동 448-1,126.856971359725,37.5607561619781
104,서울특별시 강서구 염창동,268,268,0,관음삼성,59.96,201312,23,"31,400",7,1997,양천로 656,서울특별시 강서구 염창동 268,126.869126258107,37.5525918225659
105,서울특별시 강서구 염창동,240-32,240,32,금호타운,59.88,201312,23,"29,700",3,1999,양천로 595,서울특별시 강서구 염창동 240-32,126.865134525013,37.5563178192884
106,서울특별시 강서구 염창동,290,290,0,벽산늘푸른,59.97,201312,23,"23,800",3,1998,양천로63길 52,서울특별시 강서구 염창동 290,126.866239117827,37.5580224101735
107,서울특별시 강서구 방화동,877,877,0,청성(877-0),67.876,201312,23,"22,000",8,2004,금낭화로 12,서울특별시 강서구 방화동 877,126.812073305021,37.5663695039625
108,서울특별시 강서구 방화동,831,831,0,방화4단지,100.35,201312,23,"38,000",12,1994,방화대로47가길 22,서울특별시 강서구 방화동 831,126.814663568613,37.5770009123079
109,서울특별시 강서구 화곡동,957-1,957,1,근상프리즘(957-1),82.92,201312,23,"23,000",4,2003,까치산로 152,서울특별시 강서구 화곡동 957-1,126.852445150011,37.5507570957002
110,서울특별시 강서구 등촌동,702,702,0,주공10,58.14,201312,23,"26,000",9,1995,화곡로63가길 71,서울특별시 강서구 등촌동 702,126.848366667212,37.5623617210231
111,서울특별시 강서구 내발산동,675-9,675,9,청솔샤르망1002동,84.6565,201312,23,"33,700",5,2005,우장산로6길 52,서울특별시 강서구 내발산동 675-9,126.838927486989,37.5532650150328
112,서울특별시 강서구 마곡동,1467,1467,0,마곡우림필유아파트,84.528,201312,23,"34,000",4,2003,양천로28길 29,서울특별시 강서구 마곡동 1467,126.821349834096,37.5717925752818
113,서울특별시 강서구 마곡동,429,429,0,벽산,59.98,201312,22,"27,200",8,1999,양천로47길 118,서울특별시 강서구 마곡동 429,126.837836153319,37.5757346149338
114,서울특별시 강서구 등촌동,687,687,0,"등촌1,2단지주공아파트",41.85,201312,22,"20,900",7,1995,강서로68길 36,서울특별시 강서구 등촌동 687,126.842430453381,37.5649734120019
115,서울특별시 강서구 내발산동,735,735,0,청솔샤르망1003동,84.8889,201312,21,"36,500",7,2005,우장산로2길 21-27,서울특별시 강서구 내발산동 735,126.839038389552,37.5537404421973
116,서울특별시 강서구 염창동,264-18,264,18,송촌,92.94,201312,21,"41,000",12,2005,공항대로71길 49,서울특별시 강서구 염창동 264-18,126.872823545766,37.5494942680921
117,서울특별시 강서구 염창동,289,289,0,신동아,84.9,201312,21,"33,500",3,1995,양천로67길 32,서울특별시 강서구 염창동 289,126.869050974189,37.5551294880285
118,서울특별시 강서구 염창동,244-2,244,2,삼성한마음,59.94,201312,21,"26,300",8,1995,양천로 637,서울특별시 강서구 염창동 244-2,126.868290600923,37.5544666796958
119,서울특별시 강서구 염창동,280,280,0,극동상록수,59.91,201312,21,"28,400",6,1999,공항대로71길 31,서울특별시 강서구 염창동 280,126.872117460239,37.5489294807352
120,서울특별시 강서구 가양동,1496,1496,0,일신건영휴먼빌,84.95,201312,21,"36,750",10,2004,강서로 490,서울특별시 강서구 가양동 1496,126.842201078875,37.568917121163
121,서울특별시 강서구 등촌동,695,695,0,주공5,37.67,201312,21,"20,050",12,1995,공항대로39길 74,서울특별시 강서구 등촌동 695,126.84486883674,37.5604516606831
122,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",59.98,201312,21,"43,000",12,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
123,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,103.92,201312,21,"48,500",12,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
124,서울특별시 강서구 화곡동,400-42,400,42,뉴파인,78.91,201312,21,"30,700",7,2007,가로공원로 233,서울특별시 강서구 화곡동 400-42,126.841440643114,37.53852358093
125,서울특별시 강서구 내발산동,704-2,704,2,우장산타워빌,84.6,201312,21,"33,000",8,2002,우장산로4길 60,서울특별시 강서구 내발산동 704-2,126.838349239637,37.5519314698112
126,서울특별시 강서구 방화동,852,852,0,마곡중앙하이츠아파트,39.58,201312,21,"14,000",2,1994,양천로6길 28,서울특별시 강서구 방화동 852,126.806639355477,37.5698046000523
127,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,84.98,201312,21,"55,750",8,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
128,서울특별시 강서구 방화동,814,814,0,방화5,33.18,201312,21,"14,500",10,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
129,서울특별시 강서구 방화동,814,814,0,방화5,49.77,201312,21,"21,000",2,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
130,서울특별시 강서구 내발산동,749,749,0,마곡수명산파크5단지,59.84,201312,21,"31,000",10,2008,수명로2길 105,서울특별시 강서구 내발산동 749,126.827067848467,37.5519895481685
131,서울특별시 강서구 염창동,292,292,0,동아,84.95,201312,20,"36,300",7,1998,양천로69길 58,서울특별시 강서구 염창동 292,126.873119215493,37.5548515573392
132,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),34.44,201312,20,"14,100",2,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
133,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,84.914,201312,20,"42,700",2,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
134,서울특별시 강서구 화곡동,56-29,56,29,계명나동(56-29),57.38,201312,20,"15,000",5,2002,초록마을로 75-3,서울특별시 강서구 화곡동 56-29,126.850958310622,37.5414101641981
135,서울특별시 강서구 화곡동,916-14,916,14,승윤노블리안,80.06,201312,20,"29,000",8,2012,곰달래로20길 13,서울특별시 강서구 화곡동 916-14,126.843019377698,37.5296242602934
136,서울특별시 강서구 화곡동,1148,1148,0,우장산롯데,59.97,201312,20,"30,300",10,2004,우장산로 92,서울특별시 강서구 화곡동 1148,126.846487416103,37.552461665687
137,서울특별시 강서구 마곡동,429,429,0,벽산,84.97,201312,20,"31,600",3,1999,양천로47길 118,서울특별시 강서구 마곡동 429,126.837836153319,37.5757346149338
138,서울특별시 강서구 방화동,839,839,0,방화그린,39.76,201312,20,"15,500",6,1993,방화대로48길 40,서울특별시 강서구 방화동 839,126.818960346599,37.5747821264629
139,서울특별시 강서구 방화동,814,814,0,방화5,49.77,201312,20,"23,000",11,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
140,서울특별시 강서구 방화동,862,862,0,한숲마을대림,59.94,201312,20,"23,900",3,1999,방화대로50길 7,서울특별시 강서구 방화동 862,126.817514165461,37.5772488016698
141,서울특별시 강서구 등촌동,707,707,0,"등촌7,8단지주공아파트",41.85,201312,20,"19,900",9,1994,공항대로43길 104,서울특별시 강서구 등촌동 707,126.851687961989,37.56080406349
142,서울특별시 강서구 등촌동,716,716,0,등촌6차보람,61.908,201312,20,"25,800",2,2005,화곡로66길 174,서울특별시 강서구 등촌동 716,126.86207258551,37.5541077404634
143,서울특별시 강서구 등촌동,715,715,0,등촌동아이파크,134.9883,201312,20,"60,000",20,2004,등촌로 163,서울특별시 강서구 등촌동 715,126.859981715413,37.5439005769284
144,서울특별시 강서구 염창동,272-11,272,11,롯데캐슬,134.5767,201312,20,"65,000",4,2005,공항대로65길 21,서울특별시 강서구 염창동 272-11,126.86835517972,37.5507590570618
145,서울특별시 강서구 염창동,300,300,0,강변한솔솔파크,84.69,201312,20,"41,700",5,2005,양천로63길 38,서울특별시 강서구 염창동 300,126.866552401948,37.5566842439508
146,서울특별시 강서구 염창동,289,289,0,신동아,59.82,201312,20,"24,300",14,1995,양천로67길 32,서울특별시 강서구 염창동 289,126.869050974189,37.5551294880285
147,서울특별시 강서구 염창동,255,255,0,무학,114.92,201312,20,"52,500",5,1999,양천로77길 45,서울특별시 강서구 염창동 255,126.876557322294,37.5513949211236
148,서울특별시 강서구 내발산동,715-5,715,5,광성금강,64.1121,201312,19,"22,250",1,2001,강서로45라길 15,서울특별시 강서구 내발산동 715-5,126.833712880911,37.5487143270347
149,서울특별시 강서구 화곡동,1139,1139,0,초록,59.34,201312,19,"28,500",11,1998,강서로45다길 30-27,서울특별시 강서구 화곡동 1139,126.833623087174,37.545684414842
150,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",84.97,201312,19,"54,000",18,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
151,서울특별시 강서구 가양동,448-1,448,1,가양강나루현대,59.76,201312,19,"29,500",2,1999,양천로 507,서울특별시 강서구 가양동 448-1,126.856971359725,37.5607561619781
152,서울특별시 강서구 가양동,1467,1467,0,중앙하이츠,119.85,201312,19,"41,500",17,1999,허준로 55-20,서울특별시 강서구 가양동 1467,126.849263957636,37.569791485437
153,서울특별시 강서구 방화동,814,814,0,방화5,39.6,201312,19,"14,500",2,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
154,서울특별시 강서구 내발산동,753,753,0,마곡수명산파크4단지,59.84,201312,19,"30,000",15,2008,수명로1길 16,서울특별시 강서구 내발산동 753,126.823351155728,37.5512348671569
