NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,주소,경도,위도
54,서울특별시 강서구 등촌동,515-41,515,41,신세계,84.95,201212,24,"21,000",9,2001,등촌로39길 63-36,서울특별시 강서구 등촌동 515-41,126.858417431472,37.546961565902
55,서울특별시 강서구 가양동,448-1,448,1,가양강나루현대,59.76,201212,24,"32,000",6,1999,양천로 507,서울특별시 강서구 가양동 448-1,126.856971359725,37.5607561619781
56,서울특별시 강서구 가양동,448-1,448,1,가양강나루현대,84.98,201212,24,"43,000",17,1999,양천로 507,서울특별시 강서구 가양동 448-1,126.856971359725,37.5607561619781
57,서울특별시 강서구 화곡동,1161,1161,0,강서동도센트리움,14.677,201212,24,"8,900",7,2012,공항대로46길 28,서울특별시 강서구 화곡동 1161,126.852884447161,37.5546791444604
58,서울특별시 강서구 화곡동,1141,1141,0,화곡삼익,74.16,201212,24,"28,000",2,2001,강서로5라길 58,서울특별시 강서구 화곡동 1141,126.851289846939,37.5294443121647
59,서울특별시 강서구 가양동,1475,1475,0,강변,39.6,201212,23,"17,700",7,1992,허준로 139,서울특별시 강서구 가양동 1475,126.855667621933,37.5652163063579
60,서울특별시 강서구 등촌동,715,715,0,등촌동아이파크,84.7556,201212,22,"47,500",14,2005,등촌로 163,서울특별시 강서구 등촌동 715,126.859981715413,37.5439005769284
61,서울특별시 강서구 화곡동,343-41,343,41,다담센트빌,52.89,201212,22,"22,500",10,2010,곰달래로 119,서울특별시 강서구 화곡동 343-41,126.846080468783,37.530661376838
62,서울특별시 강서구 내발산동,759,759,0,마곡수명산파크6단지,84.82,201212,22,"35,500",10,2007,수명로2길 63,서울특별시 강서구 내발산동 759,126.825729445463,37.5503706507753
63,서울특별시 강서구 염창동,292,292,0,동아,59.97,201212,22,"25,800",9,1998,양천로69길 58,서울특별시 강서구 염창동 292,126.873119215493,37.5548515573392
64,서울특별시 강서구 염창동,304,304,0,이너스5차동진,68.68,201212,22,"26,000",3,2007,양천로71가길 29,서울특별시 강서구 염창동 304,126.874121476474,37.552492827946
65,서울특별시 강서구 내발산동,698-11,698,11,한서3차,71.07,201212,22,"23,000",1,2004,강서로47다길 10-6,서울특별시 강서구 내발산동 698-11,126.833918322703,37.5524654683699
66,서울특별시 강서구 등촌동,711,711,0,월드메르디앙,84.97,201212,22,"33,000",14,2002,양천로 420,서울특별시 강서구 등촌동 711,126.847224136537,37.5646053489157
67,서울특별시 강서구 등촌동,714,714,0,코오롱하늘채,84.96,201212,22,"33,000",1,2003,공항대로55길 19,서울특별시 강서구 등촌동 714,126.860686283703,37.5543262265236
68,서울특별시 강서구 화곡동,474-1,474,1,미주,48.3,201212,22,"13,400",4,1988,등촌로13자길 51,서울특별시 강서구 화곡동 474-1,126.855266741248,37.5374604065672
69,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,103.92,201212,21,"46,500",3,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
70,서울특별시 강서구 마곡동,1360,1360,0,마곡승윤노블리안아파트,83.92,201212,21,"33,000",3,2008,방화대로44길 42,서울특별시 강서구 마곡동 1360,126.81765599351,37.5713604871978
71,서울특별시 강서구 염창동,303,303,0,강변코아루,84.77,201212,21,"37,400",3,2007,양천로71길 54,서울특별시 강서구 염창동 303,126.873456154135,37.5532976986152
72,서울특별시 강서구 등촌동,707,707,0,"등촌7,8단지주공아파트",41.85,201212,21,"18,800",6,1994,공항대로43길 104,서울특별시 강서구 등촌동 707,126.851687961989,37.56080406349
73,서울특별시 강서구 화곡동,1101-3,1101,3,로즈힐(1101-3),55.42,201212,20,"16,500",4,2002,화곡로59길 37-16,서울특별시 강서구 화곡동 1101-3,126.848574773632,37.5541034550891
74,서울특별시 강서구 염창동,299,299,0,강변힐스테이트,84.99,201212,20,"41,000",17,2005,양천로75길 19,서울특별시 강서구 염창동 299,126.874542960241,37.5512518819948
75,서울특별시 강서구 방화동,814,814,0,방화5,39.6,201212,20,"18,500",12,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
76,서울특별시 강서구 마곡동,429,429,0,벽산,59.98,201212,20,"26,500",15,1999,양천로47길 118,서울특별시 강서구 마곡동 429,126.837836153319,37.5757346149338
77,서울특별시 강서구 가양동,1460,1460,0,한강타운,84.99,201212,20,"34,000",15,1993,허준로 23,서울특별시 강서구 가양동 1460,126.844987319453,37.5713848523162
78,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,84.98,201212,20,"53,500",10,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
79,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,84.98,201212,20,"49,500",4,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
80,서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,67.43,201212,20,"43,000",8,2005,공항대로75길 17,서울특별시 강서구 염창동 281-22,126.873143646461,37.5481830295131
81,서울특별시 강서구 염창동,291,291,0,현대3,83.71,201212,20,"31,000",7,1996,양천로75길 60,서울특별시 강서구 염창동 291,126.876169884889,37.5519821461266
82,서울특별시 강서구 화곡동,1091,1091,0,화곡푸르지오,103.92,201212,20,"45,800",5,2002,화곡로13길 107,서울특별시 강서구 화곡동 1091,126.831442765438,37.5446220190794
83,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",84.97,201212,20,"51,000",12,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
84,서울특별시 강서구 화곡동,918-6,918,6,크로스캐슬,79.92,201212,20,"26,300",7,2003,곰달래로 110,서울특별시 강서구 화곡동 918-6,126.845044534544,37.5300902293596
85,서울특별시 강서구 내발산동,749,749,0,마곡수명산파크5단지,59.84,201212,19,"31,800",12,2008,수명로2길 105,서울특별시 강서구 내발산동 749,126.827067848467,37.5519895481685
86,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,84.98,201212,19,"54,900",13,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
87,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,59.98,201212,19,"41,000",5,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
88,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",84.97,201212,19,"54,000",15,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
89,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",84.97,201212,19,"51,000",10,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
90,서울특별시 강서구 염창동,258-1,258,1,동아3,59.7,201212,19,"27,900",14,1999,양천로 731,서울특별시 강서구 염창동 258-1,126.877425235008,37.5501995704814
91,서울특별시 강서구 염창동,255,255,0,무학,59.38,201212,19,"24,800",14,1999,양천로77길 45,서울특별시 강서구 염창동 255,126.876557322294,37.5513949211236
92,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,101.87,201212,19,"67,000",11,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
93,서울특별시 강서구 등촌동,702,702,0,주공10,58.14,201212,19,"26,200",10,1995,화곡로63가길 71,서울특별시 강서구 등촌동 702,126.848366667212,37.5623617210231
94,서울특별시 강서구 가양동,448-1,448,1,가양강나루현대,84.98,201212,18,"36,500",12,1999,양천로 507,서울특별시 강서구 가양동 448-1,126.856971359725,37.5607561619781
95,서울특별시 강서구 내발산동,759,759,0,마곡수명산파크6단지,84.53,201212,18,"37,300",4,2007,수명로2길 63,서울특별시 강서구 내발산동 759,126.825729445463,37.5503706507753
96,서울특별시 강서구 등촌동,638,638,0,서광등촌마을아파트,84.93,201212,18,"36,800",7,1999,공항대로45길 68-6,서울특별시 강서구 등촌동 638,126.857444510012,37.5578771499458
97,서울특별시 강서구 등촌동,688,688,0,주공3,58.14,201212,17,"27,500",8,1995,강서로56나길 37,서울특별시 강서구 등촌동 688,126.841111422493,37.5616418349754
98,서울특별시 강서구 등촌동,688,688,0,주공3,37.67,201212,17,"18,800",10,1995,강서로56나길 37,서울특별시 강서구 등촌동 688,126.841111422493,37.5616418349754
99,서울특별시 강서구 등촌동,688,688,0,주공3,58.14,201212,17,"26,200",10,1995,강서로56나길 37,서울특별시 강서구 등촌동 688,126.841111422493,37.5616418349754
100,서울특별시 강서구 화곡동,916-32,916,32,우공팰리스,81.69,201212,17,"29,000",5,2008,강서로7길 82,서울특별시 강서구 화곡동 916-32,126.843284875865,37.5293671969886
101,서울특별시 강서구 등촌동,634-2,634,2,한사랑2삼성,84.96,201212,17,"36,500",16,1999,공항대로59길 64,서울특별시 강서구 등촌동 634-2,126.864162394395,37.554612829484
102,서울특별시 강서구 등촌동,634-2,634,2,한사랑2삼성,59.37,201212,17,"28,500",5,1999,공항대로59길 64,서울특별시 강서구 등촌동 634-2,126.864162394395,37.554612829484
103,서울특별시 강서구 내발산동,753,753,0,마곡수명산파크4단지,84.53,201212,17,"38,500",9,2008,수명로1길 16,서울특별시 강서구 내발산동 753,126.823351155728,37.5512348671569
104,서울특별시 강서구 방화동,875,875,0,방화동동부센트레빌(875번지),114.99,201212,17,"50,000",12,2003,방화대로45길 32,서울특별시 강서구 방화동 875,126.814976041476,37.574703238848
105,서울특별시 강서구 등촌동,561-1,561,1,대림e편한세상,75.64,201212,17,"39,000",12,2002,등촌로 137,서울특별시 강서구 등촌동 561-1,126.862627931358,37.5421371866212
106,서울특별시 강서구 가양동,1490,1490,0,가양도시개발9-2단지,34.44,201212,17,"16,050",11,1993,허준로 234,서울특별시 강서구 가양동 1490,126.863532908859,37.5587212796979
107,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),34.44,201212,17,"12,000",8,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
108,서울특별시 강서구 가양동,1496,1496,0,일신건영휴먼빌,84.95,201212,17,"35,000",7,2004,강서로 490,서울특별시 강서구 가양동 1496,126.842201078875,37.568917121163
109,서울특별시 강서구 염창동,291,291,0,현대3,83.71,201212,17,"33,000",4,1996,양천로75길 60,서울특별시 강서구 염창동 291,126.876169884889,37.5519821461266
110,서울특별시 강서구 염창동,270-1,270,1,태영,84.93,201212,17,"38,000",3,1999,공항대로61길 60,서울특별시 강서구 염창동 270-1,126.867211516118,37.5533776970786
111,서울특별시 강서구 염창동,240-32,240,32,금호타운,59.88,201212,17,"30,400",9,1999,양천로 595,서울특별시 강서구 염창동 240-32,126.865134525013,37.5563178192884
112,서울특별시 강서구 가양동,1475,1475,0,강변,39.6,201212,15,"18,800",13,1992,허준로 139,서울특별시 강서구 가양동 1475,126.855667621933,37.5652163063579
113,서울특별시 강서구 가양동,03월 14일,14,3,가양우성,84.85,201212,15,"29,500",4,1990,양천로 489,서울특별시 강서구 가양동 03월 14일,,
114,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,84.98,201212,15,"52,800",15,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
115,서울특별시 강서구 내발산동,741,741,0,마곡수명산파크2단지,84.75,201212,15,"39,000",8,2007,강서로47길 158,서울특별시 강서구 내발산동 741,126.827440597469,37.5545042353103
116,서울특별시 강서구 염창동,244-2,244,2,삼성한마음,59.94,201212,15,"24,000",4,1995,양천로 637,서울특별시 강서구 염창동 244-2,126.868290600923,37.5544666796958
117,서울특별시 강서구 등촌동,688,688,0,주공3,37.67,201212,15,"17,400",15,1995,강서로56나길 37,서울특별시 강서구 등촌동 688,126.841111422493,37.5616418349754
118,서울특별시 강서구 염창동,248-3,248,3,삼성하나로,59.26,201212,15,"23,900",6,1994,양천로73길 5,서울특별시 강서구 염창동 248-3,126.871906542332,37.5516297228771
119,서울특별시 강서구 가양동,1462,1462,0,강서한강월드메르디앙,84.9,201212,15,"37,000",13,2006,허준로 16-9,서울특별시 강서구 가양동 1462,126.844048489743,37.5698507539742
120,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,59.98,201212,14,"38,500",13,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
121,서울특별시 강서구 염창동,264-18,264,18,송촌,84.99,201212,14,"33,000",11,2005,공항대로71길 49,서울특별시 강서구 염창동 264-18,126.872823545766,37.5494942680921
122,서울특별시 강서구 방화동,814,814,0,방화5,33.18,201212,14,"14,250",7,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
123,서울특별시 강서구 방화동,814,814,0,방화5,39.6,201212,14,"17,250",12,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
124,서울특별시 강서구 화곡동,1130-1,1130,1,송이,84.75,201212,14,"19,000",3,1999,화곡로58길 68,서울특별시 강서구 화곡동 1130-1,126.854417079168,37.5522071761244
125,서울특별시 강서구 방화동,895,895,0,동일스위트리버2차,59.52,201212,13,"30,000",8,2009,금낭화로24가길 6,서울특별시 강서구 방화동 895,126.816163629115,37.5788088478587
126,서울특별시 강서구 등촌동,687,687,0,"등촌1,2단지주공아파트",41.85,201212,13,"18,000",8,1995,강서로68길 36,서울특별시 강서구 등촌동 687,126.842430453381,37.5649734120019
127,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),34.44,201212,12,"14,500",11,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
128,서울특별시 강서구 화곡동,916-14,916,14,승윤노블리안,80.06,201212,12,"29,800",10,2012,곰달래로20길 13,서울특별시 강서구 화곡동 916-14,126.843019377698,37.5296242602934
129,서울특별시 강서구 화곡동,981-1,981,1,서광프리메라,84.96,201212,12,"28,600",11,2006,화곡로 292,서울특별시 강서구 화곡동 981-1,126.848769072181,37.5503031171874
130,서울특별시 강서구 방화동,796,796,0,신동아,59.4,201212,12,"23,000",13,1995,방화대로37길 15,서울특별시 강서구 방화동 796,126.815959544966,37.5701024996432
131,서울특별시 강서구 내발산동,731,731,0,신세계3차101동,133.619,201212,12,"42,000",9,2003,강서로50길 72,서울특별시 강서구 내발산동 731,126.840589614339,37.5548056329422
132,서울특별시 강서구 염창동,288,288,0,현대1,84.34,201212,12,"30,950",10,1994,양천로75길 57,서울특별시 강서구 염창동 288,126.875104087032,37.552852468414
133,서울특별시 강서구 등촌동,715,715,0,등촌동아이파크,84.9958,201212,12,"44,500",13,2004,등촌로 163,서울특별시 강서구 등촌동 715,126.859981715413,37.5439005769284
134,서울특별시 강서구 등촌동,365-201,365,201,등마루,73.4,201212,12,"26,500",2,2003,공항대로58다길 13,서울특별시 강서구 등촌동 365-201,126.861280226632,37.5507138361138
135,서울특별시 강서구 등촌동,711,711,0,월드메르디앙,84.97,201212,12,"33,000",11,2002,양천로 420,서울특별시 강서구 등촌동 711,126.847224136537,37.5646053489157
136,서울특별시 강서구 염창동,282-19,282,19,현대아이파크,77.34,201212,11,"34,000",13,2005,공항대로 637,서울특별시 강서구 염창동 282-19,126.87578331269,37.5475437845075
137,서울특별시 강서구 가양동,1475,1475,0,강변,39.6,201212,11,"16,200",2,1992,허준로 139,서울특별시 강서구 가양동 1475,126.855667621933,37.5652163063579
138,서울특별시 강서구 등촌동,688,688,0,주공3,58.14,201212,11,"27,500",11,1995,강서로56나길 37,서울특별시 강서구 등촌동 688,126.841111422493,37.5616418349754
139,서울특별시 강서구 등촌동,688,688,0,주공3,37.67,201212,11,"18,800",11,1995,강서로56나길 37,서울특별시 강서구 등촌동 688,126.841111422493,37.5616418349754
140,서울특별시 강서구 염창동,244-2,244,2,삼성한마음,84.87,201212,10,"36,500",8,1995,양천로 637,서울특별시 강서구 염창동 244-2,126.868290600923,37.5544666796958
141,서울특별시 강서구 등촌동,694,694,0,대림,123.72,201212,10,"54,000",4,1995,공항대로39길 100,서울특별시 강서구 등촌동 694,126.846655652033,37.5626461178697
142,서울특별시 강서구 화곡동,400-42,400,42,뉴파인,78.91,201212,10,"29,000",3,2007,가로공원로 233,서울특별시 강서구 화곡동 400-42,126.841440643114,37.53852358093
143,서울특별시 강서구 가양동,1475,1475,0,강변,34.44,201212,10,"14,700",5,1992,허준로 139,서울특별시 강서구 가양동 1475,126.855667621933,37.5652163063579
144,서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,59.94,201212,9,"44,500",12,2005,공항대로75길 17,서울특별시 강서구 염창동 281-22,126.873143646461,37.5481830295131
145,서울특별시 강서구 내발산동,749,749,0,마곡수명산파크5단지,59.76,201212,9,"29,500",6,2008,수명로2길 105,서울특별시 강서구 내발산동 749,126.827067848467,37.5519895481685
146,서울특별시 강서구 염창동,289,289,0,신동아,84.9,201212,8,"33,500",9,1995,양천로67길 32,서울특별시 강서구 염창동 289,126.869050974189,37.5551294880285
147,서울특별시 강서구 화곡동,1139,1139,0,초록,59.34,201212,8,"28,800",6,1998,강서로45다길 30-27,서울특별시 강서구 화곡동 1139,126.833623087174,37.545684414842
148,서울특별시 강서구 화곡동,824-13,824,13,진흥,58.34,201212,8,"16,500",3,1992,곰달래로53길 66,서울특별시 강서구 화곡동 824-13,126.858322176477,37.5345095528911
149,서울특별시 강서구 가양동,1485,1485,0,가양6단지,58.65,201212,7,"26,500",6,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
150,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),34.44,201212,7,"14,500",10,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
151,서울특별시 강서구 내발산동,660-6,660,6,쥴리앙,70.32,201212,7,"21,500",6,2007,공항대로42길 45,서울특별시 강서구 내발산동 660-6,126.843419487096,37.5561037916051
152,서울특별시 강서구 가양동,1475,1475,0,강변,39.6,201212,7,"16,500",3,1992,허준로 139,서울특별시 강서구 가양동 1475,126.855667621933,37.5652163063579
